status_pedido;nota_fiscal;pedido_id;data_do_pedido;data_de_faturamento;canal_de_vendas;cod_representante;representante;cnpj_pdv;centro_distribuicao;uf_centro_distribuicao;ean;sku_produto;produto;quantidade_solicitada;quantidade_atendida;quantidade_faturada;quantidade_cancelada;preco_unitario_com_imposto;preco_unitario_sem_imposto;desconto_digitado;desconto_aplicado_em_nota;valor_total_solicitado_com_imposto;valor_total_solicitado_sem_imposto;total_atendido_sem_imposto;total_atendido_com_imposto;valor_faturado
Faturado parcial;479821-JV1RV;8180483;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;NAZARIA;MA;7896004701288;10105;Hidróxido De Alumínio 61.5 mg/ml Frasco 240 ml Suspensão Oral;3;3;3;0;20,71;14,46;0,00;30,20;62,13;43,37;43,37;62,13;43,37
Faturado parcial;479821-JV1RV;8180483;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;NAZARIA;MA;7896004728827;10938;Indapamida 1.5 mg Caixa 30 Comprimidos Revestidos;1;1;1;0;31,08;7,41;0,00;76,17;31,08;7,41;7,41;31,08;7,41
Faturado parcial;479821-JV1RV;8180483;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;NAZARIA;MA;7896004724102;10859;Isotretinoína 20 mg Caixa 30 Cápsulas Moles;2;0;0;2;164,20;34,29;0,00;0,00;328,40;68,57;0,00;0,00;0,00
Faturado parcial;479821-JV1RV;8180483;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;NAZARIA;MA;7896004703473;10147;Metildopa 500 mg Caixa 30 Comprimidos Revestidos;4;0;0;4;44,04;37,46;0,00;0,00;176,16;149,82;0,00;0,00;0,00
Faturado parcial;479821-JV1RV;8180483;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;NAZARIA;MA;7896004771373;11794;Nebivolol 5 mg Caixa 30 Comprimidos;3;3;3;0;47,51;15,17;0,00;68,07;142,53;45,51;45,51;142,53;45,51
Faturado parcial;479821-JV1RV;8180483;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;NAZARIA;MA;7896004750354;11324;Olmesartana Medoxomila + Hidroclorotiazida (40+25) mg Caixa 30 Comprimidos Revestidos;2;2;2;0;54,26;21,63;0,00;60,13;108,52;43,27;43,27;108,52;43,27
Faturado parcial;479821-JV1RV;8180483;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;NAZARIA;MA;7896004713014;10522;Topiramato 50 mg Caixa 60 Comprimidos Revestidos;1;0;0;1;147,88;20,11;0,00;0,00;147,88;20,11;0,00;0,00;0,00
Faturado parcial;547503-CJTQW;8180494;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;PANPHARMA;GO;7896004723020;10833;Ácido Tranexâmico 250 mg Caixa 12 Comprimidos;5;5;5;0;42,93;42,07;0,00;4,00;214,65;210,36;210,36;214,65;206,06
Faturado parcial;547503-CJTQW;8180494;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;PANPHARMA;GO;7896004718804;10645;Alprazolam 0.50 mg Caixa 30 Comprimidos;5;0;0;5;11,98;3,20;0,00;0,00;59,90;15,99;0,00;0,00;0,00
Faturado parcial;547503-CJTQW;8180494;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;PANPHARMA;GO;7896004718828;10646;Alprazolam 1 mg Caixa 30 Comprimidos;7;0;0;7;23,49;4,45;0,00;0,00;164,43;31,13;0,00;0,00;0,00
Faturado parcial;547503-CJTQW;8180494;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;PANPHARMA;GO;7896004727776;10915;Amitriptilina 25 mg Caixa 30 Comprimidos Revestidos;2;0;0;2;17,71;5,40;0,00;0,00;35,42;10,80;0,00;0,00;0,00
Faturado parcial;547503-CJTQW;8180494;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;PANPHARMA;GO;7896004729435;10943;Atorvastatina Cálcica 20 mg Caixa 30 Comprimidos Revestidos;1;1;1;0;65,30;8,84;0,00;88,46;65,30;8,84;8,84;65,30;7,54
Faturado parcial;547503-CJTQW;8180494;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;PANPHARMA;GO;7896004700656;10389;Betametasona + Ácido Salicílico 0.5+30 mg/g Bisnaga 30 g Pomada;3;3;3;0;22,05;6,06;0,00;74,53;66,15;18,17;18,17;66,15;16,85
Faturado parcial;547503-CJTQW;8180494;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;PANPHARMA;GO;7896004704326;11064;Captopril 25 mg Caixa 30 Comprimidos;2;2;2;0;11,99;1,98;0,00;85,47;23,98;3,96;3,96;23,98;3,48
Faturado parcial;547503-CJTQW;8180494;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;PANPHARMA;GO;7896004712413;10497;Clobetasol 0.5 mg/g Bisnaga 30 g Creme;3;3;3;0;20,39;6,81;0,00;68,61;61,17;20,42;20,42;61,17;19,20
Faturado parcial;547503-CJTQW;8180494;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;PANPHARMA;GO;7896004791418;37357;DAPAGLIFLOZINA 10MG X 30 COM REV - LG;6;6;6;0;114,18;65,65;0,00;42,50;685,08;393,92;393,92;685,08;393,92
Faturado parcial;547503-CJTQW;8180494;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;PANPHARMA;GO;7896004718446;10039;Dipirona Monoidratada 500 mg/ml Frasco 20 ml Gotas;15;15;15;0;12,84;4,05;0,00;70,47;192,60;60,73;60,73;192,60;56,87
Faturado parcial;547503-CJTQW;8180494;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;PANPHARMA;GO;7896004724577;10867;Gliclazida 30 mg Caixa 60 Comprimidos de Liberação Prolongada;2;2;2;0;33,05;19,41;0,00;43,28;66,10;38,81;38,81;66,10;37,49
Faturado parcial;547503-CJTQW;8180494;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;PANPHARMA;GO;7896004719283;10663;Hidrocortisona 10 mg/g Bisnaga 30 g Pomada;2;2;2;0;26,41;19,86;0,00;26,80;52,82;39,72;39,72;52,82;38,66
Faturado parcial;547503-CJTQW;8180494;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;PANPHARMA;GO;7896004758114;11480;Mirtazapina 15 mg Caixa 30 Comprimidos Orodispersíveis;6;0;0;6;61,68;32,72;0,00;0,00;370,08;196,33;0,00;0,00;0,00
Faturado parcial;547503-CJTQW;8180494;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;PANPHARMA;GO;7896004703596;10161;Paracetamol 750 mg Caixa 20 Comprimidos Revestidos;6;6;6;0;17,96;6,82;0,00;64,02;107,76;40,93;40,93;107,76;38,77
Faturado parcial;547503-CJTQW;8180494;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;PANPHARMA;GO;7896004748214;11279;Quetiapina 25 mg Caixa 30 Comprimidos Revestidos;2;0;0;2;46,30;7,46;0,00;0,00;92,60;14,92;0,00;0,00;0,00
Faturado parcial;547503-CJTQW;8180494;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;PANPHARMA;GO;7896004728858;10939;Rosuvastatina Cálcica 20 mg Caixa 30 Comprimidos Revestidos;3;3;3;0;158,01;12,32;0,00;94,20;474,03;36,97;36,97;474,03;27,49
Faturado parcial;547503-CJTQW;8180494;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;PANPHARMA;GO;7896004713021;10521;Topiramato 25 mg Caixa 60 Comprimidos Revestidos;2;0;0;2;81,36;12,89;0,00;0,00;162,72;25,77;0,00;0,00;0,00
Faturado parcial;547503-CJTQW;8180494;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;PANPHARMA;GO;7896004711744;10462;Tramadol 50 mg Caixa 10 Cápsulas;5;0;0;5;26,53;6,29;0,00;0,00;132,65;31,43;0,00;0,00;0,00
Faturado parcial;547503-CJTQW;8180494;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;PANPHARMA;GO;7896004712048;10479;Triancinolona Acetonida 1 mg/g Bisnaga 10 g Pomada Bucal;1;1;1;0;12,99;4,15;0,00;70,06;12,99;4,15;4,15;12,99;3,89
Faturado parcial;36617010-MCAZL;8180500;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;PROFARMA;DF;7896004704364;10168;Cefalexina 250mg/5ml Frasco 100 ml Suspensão Oral + Copo;4;4;4;0;53,05;22,60;0,00;57,39;212,20;90,42;90,42;212,20;90,42
Faturado parcial;36617010-MCAZL;8180500;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;PROFARMA;DF;7896004759845;11521;Sertralina 50 mg Caixa 30 Comprimidos Revestidos;3;0;0;3;76,14;8,82;0,00;0,00;228,42;26,45;0,00;0,00;0,00
Faturado;353230-1YLJX;8180501;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;MEDCENTRO;TO;7896004702049;10122;Benzoilmetronidazol 40 mg/ml Frasco 120 ml Suspensão Oral;2;2;2;0;13,69;10,09;0,00;26,31;27,38;20,18;20,18;27,38;20,18
Faturado;353230-1YLJX;8180501;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;MEDCENTRO;TO;7896004739588;11144;Bisoprolol 5 mg Caixa 30 Comprimidos Revestidos;4;4;4;0;47,29;23,29;0,00;50,75;189,16;93,16;93,16;189,16;93,16
Faturado;353230-1YLJX;8180501;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;MEDCENTRO;TO;7896004701233;10089;Bromoprida 4 mg/ml Frasco 20 ml Gotas;6;6;6;0;17,66;5,16;0,00;70,78;105,96;30,96;30,96;105,96;30,96
Faturado;353230-1YLJX;8180501;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;MEDCENTRO;TO;7896004712932;10517;Clonazepam 2.5 mg/ml Frasco 20 ml Gotas;7;7;7;0;14,28;4,71;0,00;66,99;99,96;33,00;33,00;99,96;33,00
Faturado;353230-1YLJX;8180501;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;MEDCENTRO;TO;7896004721828;10804;Clonazepam 2 mg Caixa 30 Comprimidos;1;1;1;0;17,14;3,34;0,00;80,52;17,14;3,34;3,34;17,14;3,34
Faturado;353230-1YLJX;8180501;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;MEDCENTRO;TO;7896004718453;10040;Clotrimazol 10 mg/g Bisnaga 20 g Creme;2;2;2;0;14,50;6,48;0,00;55,29;29,00;12,97;12,97;29,00;12,97
Faturado;353230-1YLJX;8180501;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;MEDCENTRO;TO;7896004711423;10448;Clotrimazol 10 mg/g Bisnaga 35 g Creme Vaginal + 6 Aplicadores;10;10;10;0;49,34;18,15;0,00;63,21;493,40;181,52;181,52;493,40;181,52
Faturado;353230-1YLJX;8180501;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;MEDCENTRO;TO;7896004722474;10820;Lidocaína 50 mg/g Bisnaga 25 g Pomada Sabor Laranja;1;1;1;0;13,98;7,57;0,00;45,86;13,98;7,57;7,57;13,98;7,57
Faturado;353230-1YLJX;8180501;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000284;MEDCENTRO;TO;7896004705323;10226;Secnidazol 900 mg Frasco 30 ml Pó Para Suspensão Oral;1;1;1;0;20,14;16,68;0,00;17,18;20,14;16,68;16,68;20,14;16,68
Faturado parcial;479874-91GE8;8180538;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;NAZARIA;MA;7896004703305;10136;Anlodipino 5 mg Caixa 30 Comprimidos;3;3;3;0;25,41;5,14;0,00;79,78;76,23;15,41;15,41;76,23;15,41
Faturado parcial;479874-91GE8;8180538;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;NAZARIA;MA;7896004722177;10818;Bisoprolol 2.5 mg Caixa 30 Comprimidos Revestidos;6;6;6;0;38,85;19,67;0,00;49,36;233,10;118,04;118,04;233,10;118,04
Faturado parcial;479874-91GE8;8180538;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;NAZARIA;MA;7896004732633;11082;Bupropiona 150 mg Caixa 60 Comprimidos de Liberação Lenta;2;2;2;0;205,80;36,06;0,00;82,48;411,60;72,11;72,11;411,60;72,11
Faturado parcial;479874-91GE8;8180538;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;NAZARIA;MA;7896004704364;10168;Cefalexina 250mg/5ml Frasco 100 ml Suspensão Oral + Copo;2;2;0;0;53,05;21,63;0,00;0,00;106,10;43,26;43,26;106,10;0,00
Faturado parcial;479874-91GE8;8180538;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;NAZARIA;MA;7896004727233;10904;Ciclopirox Olamina 10 mg/ml Frasco 15 ml Solução Tópica;2;0;0;2;27,50;7,99;0,00;0,00;55,00;15,97;0,00;0,00;0,00
Faturado parcial;479874-91GE8;8180538;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;NAZARIA;MA;7896004782546;11964;Dipirona Monoidratada 1 g Caixa 10 Comprimidos;4;4;4;0;18,36;7,08;0,00;61,46;73,44;28,30;28,30;73,44;28,30
Faturado parcial;479874-91GE8;8180538;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;NAZARIA;MA;7896004742069;11187;Esomeprazol Magnésico 20 mg Caixa 28 Comprimidos Revestidos Lib. Retardada;1;1;1;0;65,60;23,42;0,00;64,30;65,60;23,42;23,42;65,60;23,42
Faturado parcial;479874-91GE8;8180538;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;NAZARIA;MA;7896004762319;11366;Gliclazida 30 mg Caixa 30 Comprimidos de Liberação Prolongada;2;2;2;0;22,76;7,77;0,00;65,88;45,52;15,53;15,53;45,52;15,53
Faturado parcial;479874-91GE8;8180538;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;NAZARIA;MA;7896004726229;10890;Hidroquinona 40 mg/g Bisnaga 30 g Creme;2;0;0;2;46,80;37,08;0,00;0,00;93,60;74,15;0,00;0,00;0,00
Faturado parcial;479874-91GE8;8180538;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;NAZARIA;MA;7896004724102;10859;Isotretinoína 20 mg Caixa 30 Cápsulas Moles;3;0;0;3;164,20;34,29;0,00;0,00;492,60;102,86;0,00;0,00;0,00
Faturado parcial;479874-91GE8;8180538;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;NAZARIA;MA;7896004703473;10147;Metildopa 500 mg Caixa 30 Comprimidos Revestidos;1;0;0;1;44,04;37,46;0,00;0,00;44,04;37,46;0,00;0,00;0,00
Faturado parcial;479874-91GE8;8180538;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;NAZARIA;MA;7896004737225;11126;Orlistate 120 mg Caixa 84 Cápsulas;3;0;0;3;331,65;102,21;0,00;0,00;994,95;306,64;0,00;0,00;0,00
Faturado parcial;479874-91GE8;8180538;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;NAZARIA;MA;7896004710419;10409;Rifamicina 10 mg/ml Frasco 20 ml Solução Tópica Spray;4;0;0;4;21,74;16,19;0,00;0,00;86,96;64,78;0,00;0,00;0,00
Faturado parcial;479874-91GE8;8180538;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;NAZARIA;MA;7896004742199;11190;Tibolona 2.5 mg Caixa 30 Comprimidos;2;2;2;0;64,24;24,79;0,00;61,41;128,48;49,58;49,58;128,48;49,58
Faturado parcial;547364-399CN;8180540;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;PANPHARMA;GO;7896004771199;11791;Aciclovir 50 mg/g Bisnaga 10 g Creme;2;2;2;0;24,81;6,43;0,00;76,09;49,62;12,86;12,86;49,62;11,86
Faturado parcial;547364-399CN;8180540;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;PANPHARMA;GO;7896004727776;10915;Amitriptilina 25 mg Caixa 30 Comprimidos Revestidos;6;0;0;6;17,71;5,40;0,00;0,00;106,26;32,40;0,00;0,00;0,00
Faturado parcial;547364-399CN;8180540;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;PANPHARMA;GO;7896004729435;10943;Atorvastatina Cálcica 20 mg Caixa 30 Comprimidos Revestidos;1;1;1;0;65,30;8,84;0,00;88,46;65,30;8,84;8,84;65,30;7,54
Faturado parcial;547364-399CN;8180540;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;PANPHARMA;GO;7896004771762;11828;Cilostazol 50 mg Caixa 60 Comprimidos;1;1;1;0;22,74;16,24;0,00;30,60;22,74;16,24;16,24;22,74;15,78
Faturado parcial;547364-399CN;8180540;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;PANPHARMA;GO;7896004791418;37357;DAPAGLIFLOZINA 10MG X 30 COM REV - LG;5;5;5;0;114,18;65,65;0,00;42,50;570,90;328,27;328,27;570,90;328,27
Faturado parcial;547364-399CN;8180540;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;PANPHARMA;GO;7896004724577;10867;Gliclazida 30 mg Caixa 60 Comprimidos de Liberação Prolongada;1;1;1;0;33,05;19,41;0,00;43,28;33,05;19,41;19,41;33,05;18,75
Faturado parcial;547364-399CN;8180540;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;PANPHARMA;GO;7896004706795;10302;Losartana Potássica 50 mg Caixa 30 Comprimidos Revestidos;4;4;4;0;16,31;1,73;0,00;91,40;65,24;6,92;6,92;65,24;5,61
Faturado parcial;547364-399CN;8180540;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;PANPHARMA;GO;7896004749648;11314;Tadalafila 20 mg Caixa 4 Comprimidos Revestidos;2;2;2;0;31,73;3,07;0,00;92,32;63,46;6,14;6,14;63,46;4,87
Faturado parcial;547364-399CN;8180540;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;PANPHARMA;GO;7896004711744;10462;Tramadol 50 mg Caixa 10 Cápsulas;4;0;0;4;26,53;6,29;0,00;0,00;106,12;25,14;0,00;0,00;0,00
Faturado;353180-PJW3T;8180545;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;MEDCENTRO;TO;7896004713618;10554;Algestona + Estradiol 150+10mg/ml Ampola 1 ml Solução Injetável;2;2;2;0;12,70;10,47;0,00;17,56;25,40;20,94;20,94;25,40;20,94
Faturado;353180-PJW3T;8180545;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;MEDCENTRO;TO;7896004739588;11144;Bisoprolol 5 mg Caixa 30 Comprimidos Revestidos;1;1;1;0;47,29;23,29;0,00;50,75;47,29;23,29;23,29;47,29;23,29
Faturado;353180-PJW3T;8180545;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;MEDCENTRO;TO;7896004701233;10089;Bromoprida 4 mg/ml Frasco 20 ml Gotas;4;4;4;0;17,66;5,16;0,00;70,78;70,64;20,64;20,64;70,64;20,64
Faturado;353180-PJW3T;8180545;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;MEDCENTRO;TO;7896004718460;10037;Cetoconazol 20 mg/g Bisnaga 30 g Creme;4;4;4;0;24,89;6,52;0,00;73,82;99,56;26,06;26,06;99,56;26,06
Faturado;353180-PJW3T;8180545;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;MEDCENTRO;TO;7896004706368;10233;Clortalidona 25 mg Caixa 60 Comprimidos;2;2;2;0;28,78;23,87;0,00;17,07;57,56;47,73;47,73;57,56;47,73
Faturado;353180-PJW3T;8180545;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;MEDCENTRO;TO;7896004718453;10040;Clotrimazol 10 mg/g Bisnaga 20 g Creme;3;3;3;0;14,50;6,48;0,00;55,29;43,50;19,45;19,45;43,50;19,45
Faturado;353180-PJW3T;8180545;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;MEDCENTRO;TO;7896004711423;10448;Clotrimazol 10 mg/g Bisnaga 35 g Creme Vaginal + 6 Aplicadores;1;1;1;0;49,34;18,15;0,00;63,21;49,34;18,15;18,15;49,34;18,15
Faturado;353180-PJW3T;8180545;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;MEDCENTRO;TO;7896004701288;10105;Hidróxido De Alumínio 61.5 mg/ml Frasco 240 ml Suspensão Oral;1;1;1;0;19,94;13,92;0,00;30,20;19,94;13,92;13,92;19,94;13,92
Faturado;353180-PJW3T;8180545;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;MEDCENTRO;TO;7896004754154;11386;Metilfenidato 10 mg Caixa 30 Comprimidos;1;1;1;0;26,83;18,89;0,00;29,59;26,83;18,89;18,89;26,83;18,89
Faturado;353180-PJW3T;8180545;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;MEDCENTRO;TO;7896004715537;10584;Mometasona 1 mg/g Bisnaga 20 g Creme;1;1;1;0;32,03;13,26;0,00;58,60;32,03;13,26;13,26;32,03;13,26
Faturado;353180-PJW3T;8180545;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;MEDCENTRO;TO;7896004792316;37360;Naratriptana 2.5 mg Caixa 10 Comprimidos;1;1;1;0;31,51;17,42;0,00;44,73;31,51;17,42;17,42;31,51;17,42
Faturado;353180-PJW3T;8180545;2026-02-02;2026-02-03;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;MEDCENTRO;TO;7896004787343;37113;Tramadol + Paracetamol 37.5+325 mg Caixa 30 Comprimidos;3;3;3;0;58,91;31,41;0,00;46,68;176,73;94,23;94,23;176,73;94,23
Faturado parcial;479794-0W4PV;8180556;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000446;NAZARIA;MA;7896004710891;10425;Ácido Acetilsalicílico 100 mg Caixa 30 Comprimidos;2;2;2;0;10,61;8,26;0,00;22,16;21,22;16,52;16,52;21,22;16,52
Faturado parcial;479794-0W4PV;8180556;2026-02-02;2026-02-02;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000446;NAZARIA;MA;7896004702452;10085;Albendazol 40 mg/ml Frasco 10 ml Suspensão Oral;2;2;2;0;10,20;4,89;0,00;52,10;20,40;9,77;9,77;20,40;9,77
